upc,msrp,price1,available
619835060433,1093.0,754.95,0
619835060440,1093.0,754.95,0
619835060334,1161.0,797.95,0
619835060365,2221.0,1526.95,0
619835060211,1724.0,1184.95,0
619835060198,1631.0,1120.95,0
619835060280,1093.0,754.95,0
619835060310,1161.0,797.95,0
619835060341,2221.0,1526.95,0
619835060099,1572.0,1059.95,0
619835090010,1130.0,780.95,0
619835090157,1150.0,793.95,0
619835090058,1535.0,1059.95,0
619835090089,1057.0,729.95,0
619835090096,1246.0,860.95,0
619835090102,1246.0,860.95,0
619835090119,1077.0,743.95,0
619835090126,1767.0,1219.95,0
619835090140,1091.0,753.95,0
619835100047,1130.0,780.95,0
619835100085,1544.0,1065.95,0
619835100146,1057.0,729.95,0
619835100153,1246.0,860.95,0
619835100160,1333.0,920.95,0
619835100177,1246.0,860.95,0
619835100184,1767.0,1219.95,0
619835100139,1091.0,753.95,0
619835100016,2829.0,1952.95,0
619835110039,2829.0,1952.95,0
619835110077,4015.0,2771.95,0
619835110046,4148.0,2863.95,0
619835100054,3302.0,2279.95,0
619835110022,2829.0,1952.95,0
619835110015,4455.0,3075.95,0
619835200242,1091.0,753.95,0
619835200266,1057.0,729.95,0
619835200273,1246.0,860.95,0
619835200280,1057.0,729.95,0
619835200297,1246.0,860.95,0
619835200303,1246.0,860.95,0
619835200310,1246.0,860.95,0
619835200327,1077.0,743.95,0
619835200334,1057.0,729.95,0
619835200341,1246.0,860.95,0
619835200358,1077.0,743.95,0
619835200365,1057.0,729.95,0
619835200372,1246.0,860.95,0
619835200389,1246.0,860.95,0
619835200396,1077.0,743.95,0
619835200402,1057.0,729.95,0
619835200419,1246.0,860.95,0
619835200426,1057.0,729.95,0
619835200433,1246.0,860.95,0
619835200143,1039.0,716.95,0
619835200099,1039.0,716.95,0
619835200150,1039.0,716.95,0
619835200167,1039.0,716.95,0
619835200259,1091.0,753.95,0
619835200235,1091.0,753.95,0
619835300003,1243.0,858.95,0
619835300010,1243.0,858.95,0
619835300027,1243.0,858.95,0
619835300096,1243.0,858.95,0
619835300089,2155.0,1487.95,0
619835300102,2155.0,1487.95,0
619835300119,2155.0,1487.95,0
619835300164,1285.0,887.95,0
619835300034,1243.0,858.95,0
619835300041,1243.0,858.95,0
619835300058,1243.0,858.95,0
619835300126,1243.0,858.95,0
619835300133,2155.0,1487.95,0
619835300140,2155.0,1487.95,0
619835300157,2155.0,1487.95,0
619835400062,580.0,400.95,0
619835400222,617.0,425.95,0
619835400079,580.0,400.95,0
619835400031,580.0,400.95,0
619835400024,580.0,400.95,0
619835400154,580.0,400.95,0
619835400017,580.0,400.95,0
619835400192,580.0,400.95,0
619835400161,580.0,400.95,0
619835400086,580.0,400.95,0
619835400048,580.0,400.95,0
619835400246,580.0,400.95,0
619835400055,580.0,400.95,0
619835400093,713.0,492.95,0
619835400109,713.0,492.95,0
619835400178,713.0,492.95,0
619835400116,713.0,492.95,0
619835400123,713.0,492.95,0
619835400130,713.0,492.95,0
619835400239,756.0,522.95,0
619835400147,580.0,400.95,0
619835400185,580.0,400.95,0
619835400215,580.0,400.95,0
619835500038,1091.0,753.95,0
619835500076,1176.0,812.95,0
619835500052,1105.0,762.95,0
619835500069,1057.0,729.95,0
619835500045,1091.0,753.95,0
619835060457,1212.0,836.95,0
619835060488,1212.0,836.95,0
619835060464,1212.0,836.95,0
619835060495,1212.0,836.95,0
619835060471,1212.0,836.95,0
619835020000,928.0,658.9,0
619835020024,959.0,680.9,0
619835020031,959.0,680.9,0
682863126112,399.0,335.99,0
682863126136,499.0,410.99,0
682863126129,399.0,335.99,0
682863126143,499.0,410.99,0
706397947446,983.0,760.0,6
086666200107,14.95,9.52,52
706397929466,599.0,463.0,0
706397943943,599.0,463.0,0
706397929480,633.0,490.0,0
706397943950,633.0,490.0,0
706397934736,633.0,490.0,0
706397932114,843.0,652.0,0
706397933944,644.0,498.0,0
706397933951,677.0,524.0,0
706397943462,778.0,602.0,8
706397943479,778.0,602.0,0
682146891010,1149.0,949.32,0
682146118186,1029.0,851.95,5
682146211212,1149.0,949.32,4
682146210897,1149.0,949.32,5
682146210873,1149.0,949.32,3
682146211552,1149.0,949.32,0
682146210927,1149.0,949.32,4
682146892062,1149.0,949.32,0
682146210880,1149.0,949.32,4
682146210910,1149.0,949.32,2
706397956578,649.0,502.0,0
706397966096,692.0,535.0,0
682146388121,1499.0,1305.72,0
682146390919,1499.0,1366.17,0
682146388169,1599.0,1299.99,0
682146878486,1929.0,1597.32,4
682146878318,1929.0,1490.95,12
850869008019,289.95,220.47,0
641996211881,625.0,571.89,0
641996211263,610.0,532.29,1
641996211812,625.0,571.89,0
641996211522,660.0,594.99,7
641996211539,690.0,637.89,0
641996211201,540.0,532.29,0
641996211836,610.0,546.59,3
641996211225,565.0,532.29,0
641996200281,585.0,536.91,0
830636003096,10.99,6.26,31
787450044357,1046.0,839.95,0
787450071186,1046.0,839.95,0
787450474901,724.95,542.95,12
787450382329,549.99,432.95,1
830636002051,34.99,21.88,72
787450524491,360.0,309.95,17
787450524484,380.0,309.95,8
787450524538,399.99,319.95,0
787450524521,399.95,319.95,9
787450528277,429.95,344.95,0
787450524842,429.99,344.95,0
787450525092,405.0,324.95,0
787450525061,405.0,324.95,0
787450545823,780.0,624.95,0
787450581494,861.0,691.95,0
787450596733,440.0,349.95,0
787450607651,575.0,449.95,10
787450839014,565.0,454.95,6
787450843226,565.0,454.95,0
787450838956,565.0,454.95,8
787450607675,525.0,379.95,6
787450607699,520.0,409.95,0
787450608917,440.0,349.95,11
787450681392,750.0,609.95,0
787450685048,900.0,709.95,23
787450719583,575.0,449.95,3
787450719590,525.0,416.65,3
787450766334,679.99,554.95,0
787450750586,699.95,619.95,0
787450774643,679.99,549.95,16
787450848504,950.0,804.95,0
787450848481,900.0,754.95,0
787450811188,520.0,409.95,0
787450832565,861.0,692.95,9
787450850774,1100.0,864.95,0
787450859067,440.0,349.95,0
787450858893,440.0,349.95,0
787450852563,440.0,349.95,0
787450865648,440.0,349.95,0
744253052002,38.0,30.0,7
744253051326,38.0,30.0,1
682146398663,699.0,592.95,0
682146398472,699.0,592.95,0
682146398496,699.0,592.95,0
682146398519,699.0,592.95,0
682146398533,740.0,461.0,0
682146398434,699.0,592.95,0
682146398571,740.0,592.95,0
682146398410,699.0,592.95,8
682146398595,740.0,548.9,0
682146398458,699.0,592.95,0
682146398557,740.0,592.95,0
787450810969,625.0,499.95,0
787450810990,660.0,529.95,0
682146881240,599.0,469.0,0
682146881257,599.0,469.0,0
682146398786,585.0,475.0,0
682146398809,585.0,475.0,0
682146399028,699.0,526.9,0
682146398823,585.0,475.0,0
682146398861,585.0,475.0,0
682146399042,699.0,526.9,0
682146398847,585.0,475.0,0
682146398885,585.0,475.0,0
682146398908,599.0,475.25,0
682146398946,599.0,474.25,0
682146398922,599.0,474.25,0
682146398960,599.0,474.25,0
682146879766,839.0,694.84,8
682146879780,839.0,694.84,0
682146879773,839.0,694.84,3
682146879735,839.0,694.84,3
682146879759,839.0,694.84,0
682146879742,839.0,694.84,3
706397956776,1999.0,1546.0,0
682146881264,549.99,449.0,0
682146881271,549.99,449.0,0
682146119886,669.0,549.75,0
682146892376,669.0,549.75,0
813978020617,29.95,19.2,0
813978020563,10.95,7.35,0
813978020815,19.95,13.0,0
813978020808,19.95,13.0,0
813978020075,9.95,6.0,0
813978020891,19.95,13.0,4
813978020747,19.95,13.0,8
813978020730,19.95,13.0,0
813978020723,19.95,13.0,5
813978020860,14.95,9.5,9
813978020501,12.95,9.5,2
813978020785,14.95,9.5,1
644406906766,15.95,11.0,1
644406906773,14.95,10.5,5
644406906759,15.95,9.0,4
737278253349,309.0,199.95,652
737278253356,338.0,250.7,8
706397943967,799.0,618.0,0
816701010916,1674.95,1205.55,0
682146399677,629.0,489.5,0
682146399660,629.0,489.5,0
682146399707,629.0,517.35,0
682146399714,629.0,489.5,0
682146399738,659.0,517.35,0
682146399745,629.0,489.5,0
682146399769,699.0,544.5,0
682146399783,659.0,499.95,0
682146399684,629.0,489.5,4
682146399752,699.0,544.5,0
682146399776,659.0,499.95,0
682146399691,629.0,489.5,0
682146399721,659.0,499.95,0
850016966162,2339.88,1799.95,2
854026005422,2893.0,2224.95,0
854026005439,2893.0,2224.95,0
854026005453,3057.0,2349.95,5
854026005491,3057.0,2349.95,3
860942000229,1835.0,1410.95,4
852993007739,1835.0,1410.95,5
855148002467,2782.0,2139.95,3
855148002610,2615.0,2009.95,2
855148002627,2782.0,2009.95,2
850016966735,2700.0,2087.95,0
747115436606,1899.0,1458.0,2
747115436644,1899.0,1458.0,1
747115436637,1899.0,1458.0,1
797734029963,726.0,513.95,43
610406807631,965.0,682.97,41
609788801313,928.0,681.25,2
797734029987,806.0,591.87,8
737278253264,895.0,657.27,0
797734029956,835.0,612.58,1
610696740700,726.0,533.01,0
609788801320,1023.0,751.01,0
610696740724,835.0,612.58,4
737278253332,933.0,684.52,6
737278253424,1022.0,749.92,49
737278253431,921.0,675.8,0
602938282413,933.0,649.97,39
602938282420,1022.0,749.92,0
712195498363,1227.0,900.34,0
712195498370,1316.0,965.74,0
712195498387,1227.0,900.34,0
712195498394,1316.0,965.74,0
712195498745,1827.0,1340.7,0
712195498714,1827.0,1340.7,0
712195498783,1841.0,1351.6,0
712195498776,1841.0,1351.6,0
712195498752,1648.0,1209.9,0
712195498769,1648.0,1209.9,0
610406807648,726.0,533.01,0
737278253363,324.0,239.8,0
759049462903,324.0,239.8,0
759049462941,412.0,305.2,48
759049462958,412.0,305.2,60
796167791621,399.95,392.4,0
759049462736,446.0,199.95,128
796167791683,351.0,195.95,58
759049462910,302.0,223.45,12
759049462927,302.0,223.45,22
759049462934,302.0,223.45,8
796167791607,339.95,320.46,10
796167791614,359.95,334.63,3
737278253370,356.0,263.78,0
759049462996,356.0,263.78,0
737278253387,537.0,397.85,0
796167791416,508.0,376.05,0
796167791409,508.0,376.05,0
796167791430,508.0,376.05,0
610406807426,596.0,441.45,0
737278253394,537.0,397.85,0
740120787572,596.0,441.45,0
796167791447,508.0,376.05,0
796167791829,508.0,314.97,0
796167791423,508.0,376.05,0
796167791836,508.0,314.97,0
796167791768,537.0,397.85,0
610406807433,596.0,441.45,0
712195498479,537.0,397.85,0
796167791799,508.0,376.05,0
796167791812,508.0,314.97,0
610406807457,537.0,397.85,0
609788801283,596.0,441.45,0
796167791461,508.0,376.05,0
796167791805,508.0,314.97,0
610406807600,537.0,397.85,0
609788801221,596.0,441.45,0
610406807440,596.0,441.45,0
740120787619,596.0,441.45,0
796167791652,229.0,99.95,0
759049462767,229.0,169.95,0
759049462750,184.0,99.95,81
610406807501,176.0,124.95,0
610406807518,162.0,119.95,71
610406807570,162.0,119.95,18
610406807563,176.0,124.95,0
759049462774,189.0,99.95,4
610406807556,162.0,119.95,77
610406807549,176.0,124.95,0
610406807525,176.0,124.94,0
610406807532,162.0,119.95,20
610406807464,176.0,124.95,0
610406807471,162.0,119.95,1
610406807402,162.0,119.95,1
610406807495,176.0,124.95,9
759049462804,240.0,169.95,0
759049462798,189.0,139.95,1
610406807594,162.0,119.95,8
610406807587,176.0,124.95,9
610406807419,176.0,124.95,0
610406807488,162.0,119.95,0
610406807617,552.0,408.75,0
610406807624,552.0,408.75,0
712195498523,432.0,309.95,14
740120787596,432.0,309.95,108
700153942898,864.0,634.38,0
609788801160,864.0,634.38,27
609788801177,864.0,634.38,12
602686313148,1394.0,1167.1,0
602686313155,1394.0,1167.1,0
602686263009,995.0,803.57,3
747115436668,1149.0,891.0,2
747115436712,1249.0,1004.4,1
082442884745,1449.0,1120.0,0
082442916194,1729.0,1360.0,1
082442884752,1449.0,1120.0,0
082442916200,1729.0,1360.0,1
082442943138,1760.0,1390.0,0
082442943114,1720.0,1350.0,0
082442933849,649.0,500.0,12
082442933856,649.0,500.0,11
082442188744,649.0,500.0,0
082442933825,649.0,450.0,63
082442933832,649.0,485.0,22
082442188812,649.0,450.0,66
082442924298,649.0,379.0,26
082442959849,1099.0,820.0,0
082442960920,1199.0,900.0,0
082442959832,1099.0,820.0,0
082442959771,999.0,740.0,0
082442959795,999.0,740.0,0
082442959788,999.0,740.0,0
082442959801,999.0,740.0,0
nan,1149.0,830.0,0
nan,1149.0,830.0,0
082442937991,969.0,725.0,1
082442938073,969.0,725.0,6
082442937984,949.0,705.0,1
082442938066,949.0,705.0,8
082442938004,1049.0,770.0,8
082442938080,1049.0,770.0,18
082442582252,1799.0,1430.0,0
082442582269,1799.0,1430.0,3
082442709116,1799.0,1430.0,0
082442709109,1799.0,1430.0,0
082442707693,1899.0,1500.0,3
082442707716,1899.0,1500.0,0
082442733319,1929.0,1520.0,0
082442894102,1899.0,1550.0,5
082442894119,1899.0,1550.0,0
082442923772,1899.0,1550.0,5
082442923789,1899.0,1550.0,0
082442948676,1849.0,1500.0,0
082442707686,1799.0,1430.0,3
082442707709,1799.0,1430.0,0
082442733302,1829.0,1450.0,1
082442582276,1899.0,1500.0,2
082442582351,1899.0,1500.0,0
082442892665,2219.0,1760.0,0
082442892672,2219.0,1760.0,14
082442875019,2319.0,1855.0,7
082442892658,2319.0,1855.0,0
082442838038,3049.0,2490.0,3
082442794792,3199.0,2560.0,0
082442837956,3199.0,2560.0,0
082442948171,2119.0,1630.0,1
082442948188,2119.0,1630.0,9
082442948164,2119.0,1630.0,2
082442948201,2219.0,1740.0,0
082442948218,2219.0,1740.0,8
082442948195,2219.0,1740.0,1
082442893693,1949.0,1520.0,2
082442893709,1949.0,1520.0,8
082442893716,1949.0,1520.0,0
082442893723,1999.0,1560.0,1
082442893730,2049.0,1620.0,4
082442893747,2049.0,1620.0,4
082442893754,2049.0,1620.0,0
082442965024,2049.0,1620.0,0
082442893808,2049.0,1620.0,0
082442893815,2049.0,1620.0,2
082442893822,2049.0,1620.0,0
082442960371,1929.0,1620.0,1
082442967493,2049.0,1620.0,0
082442967509,2049.0,1620.0,0
082442967516,2049.0,1620.0,0
082442960937,2049.0,1620.0,3
082442893846,2049.0,1620.0,1
082442893853,2049.0,1620.0,0
082442906775,2099.0,1660.0,0
082442960395,2049.0,1620.0,2
082442893761,1929.0,1540.0,0
082442893778,1929.0,1540.0,0
082442893785,1929.0,1540.0,0
082442893792,1999.0,1575.0,0
082442893860,2049.0,1620.0,0
082442893877,2049.0,1620.0,2
082442893884,2049.0,1620.0,0
082442915036,2499.0,1999.0,0
082442915043,2499.0,1999.0,0
082442915050,2499.0,1999.0,0
082442915067,2499.0,1999.0,0
082442915074,2499.0,1999.0,0
082442915081,2499.0,1999.0,0
082442915098,2499.0,1999.0,0
082442915104,2499.0,1999.0,0
082442915111,2499.0,1999.0,0
082442915128,2499.0,1999.0,0
082442915135,2499.0,1999.0,0
082442915159,2449.0,1999.0,0
082442915166,2449.0,1999.0,0
082442915173,3999.0,3299.0,0
082442915180,3999.0,3299.0,0
082442915197,2599.0,2099.0,0
082442915210,2599.0,2099.0,0
082442915203,2599.0,2099.0,0
082442915227,2599.0,2099.0,0
082442915234,2599.0,2099.0,0
082442915241,2599.0,2099.0,2
082442915258,2599.0,2099.0,0
082442969428,799.0,669.0,0
082442969411,799.0,669.0,0
082442874500,549.0,439.0,23
082442874517,469.0,389.0,51
082442874524,469.0,389.0,28
082442736365,469.0,389.0,19
082442736372,469.0,389.0,10
082442736389,469.0,389.0,11
082442736396,469.0,389.0,9
082442940878,799.0,650.0,0
082442940908,749.0,610.0,0
082442940885,799.0,650.0,0
082442940915,799.0,650.0,0
082442029306,799.0,600.0,0
082442893655,709.0,570.0,0
082442815503,799.0,600.0,0
082442884981,869.0,725.0,0
082442884974,859.0,680.0,0
082442940816,749.0,610.0,0
082442908144,699.0,575.0,0
082442925998,749.0,610.0,0
082442940793,799.0,650.0,0
082442925974,749.0,610.0,1
082442940809,799.0,650.0,0
082442925981,749.0,610.0,0
082442937892,949.0,719.0,0
082442937878,949.0,719.0,0
082442937885,949.0,719.0,0
082442816838,789.0,590.0,0
082442884967,789.0,590.0,1
082442816371,789.0,590.0,0
082442940854,749.0,610.0,13
082442926131,749.0,610.0,4
082442940830,799.0,650.0,0
082442926117,799.0,650.0,0
082442940847,799.0,650.0,3
082442926124,799.0,650.0,7
082442967370,1199.0,970.0,0
082442967356,1199.0,970.0,0
082442967363,1199.0,970.0,0
082442949147,1649.0,1370.0,27
082442949130,1649.0,1370.0,7
856304004745,655.0,499.0,5
856304004967,655.0,499.0,5
859735005893,559.0,414.95,29
818004020777,559.0,429.0,27
818004021781,559.0,429.0,8
818004021798,559.0,399.95,45
818004021422,559.0,414.95,30
818004021804,559.0,401.95,40
818004021644,655.0,499.0,0
818004021330,655.0,499.0,5
082442111100,799.0,650.0,0
082442111117,799.0,650.0,0
850869008682,299.95,224.96,0
082442954905,499.0,370.0,10
082442954899,499.0,370.0,20
082442954912,499.0,370.0,2
082442943046,449.0,340.0,0
082442943077,449.0,320.0,4
082442943084,449.0,320.0,3
082442943091,449.0,340.0,0
850030294029,205.0,152.95,3
850030294043,346.0,239.0,4
nan,419.0,324.99,0
703669117460,699.0,576.0,0
703669117989,689.0,566.0,4
703669117293,699.0,559.0,0
703669117309,759.0,625.0,2
703669117323,649.0,535.0,8
703669117330,709.0,584.0,4
703669117347,739.0,610.95,0
703669117705,690.0,566.0,20
703669117552,669.0,535.0,8
703669116906,649.0,535.0,36
703669116913,709.0,584.0,0
703669116920,739.0,610.95,0
082442928524,1499.0,1200.0,1
082442928500,1499.0,1200.0,6
082442928562,1499.0,1200.0,2
082442928555,1499.0,1200.0,8
082442928579,1499.0,1200.0,1
082442928609,1499.0,1200.0,3
082442928647,1499.0,1200.0,1
082442928593,1499.0,1200.0,1
082442928630,1499.0,1200.0,2
082442898353,699.0,520.0,2
082442932897,699.0,520.0,3
082442898360,699.0,520.0,25
082442932903,699.0,520.0,10
082442932873,749.0,560.0,0
082442932910,749.0,560.0,0
082442932880,749.0,560.0,3
082442932927,749.0,560.0,9
082442875675,1899.0,1500.0,0
082442916705,2199.0,1849.0,1
082442875668,2199.0,1849.0,1
082442916699,2199.0,1849.0,2
082442875705,2199.0,1849.0,0
082442897929,2299.0,1949.0,2
082442897936,2299.0,1949.0,1
082442858937,1049.0,780.0,0
082442859668,1119.0,810.0,0
082442858807,1049.0,780.0,0
082442859583,1119.0,810.0,0
082442858852,1049.0,780.0,0
082442859576,1119.0,810.0,0
082442858869,1049.0,780.0,0
082442859552,1119.0,810.0,0
082442942858,1119.0,810.0,3
082442942841,1049.0,780.0,0
082442859194,1049.0,780.0,0
082442859712,1119.0,810.0,1
082442897851,1049.0,780.0,0
082442859682,1119.0,810.0,0
082442859101,1049.0,780.0,0
082442859828,1119.0,810.0,0
082442897844,1049.0,780.0,3
082442897868,1119.0,810.0,0
082442859866,1249.0,950.0,0
082442859743,1249.0,950.0,0
082442859774,1249.0,950.0,0
082442859729,1249.0,950.0,0
082442859750,1249.0,950.0,0
082442859835,1249.0,950.0,0
082442897875,1199.0,900.0,0
082442859545,979.0,720.0,0
082442884936,979.0,720.0,0
082442858982,979.0,720.0,7
082442858876,979.0,720.0,0
082442858814,979.0,720.0,0
082442858821,979.0,720.0,3
082442942865,979.0,720.0,4
082442859026,979.0,720.0,0
082442858906,979.0,720.0,0
082442858975,979.0,720.0,4
082442858890,979.0,720.0,2
082442884929,979.0,720.0,3
082442859842,999.0,650.0,0
082442884943,1019.0,770.0,0
082442859415,1019.0,770.0,0
082442859019,1019.0,770.0,3
082442859378,1019.0,770.0,0
082442859248,1019.0,770.0,1
082442942872,1019.0,770.0,0
082442859514,1019.0,770.0,0
082442859279,1019.0,770.0,0
082442859293,1019.0,770.0,0
082442897912,1019.0,770.0,0
082442858883,1249.0,930.0,0
082442859132,1099.0,865.0,0
082442859507,1199.0,940.0,0
082442867793,1249.0,930.0,1
082442875620,1249.0,930.0,0
082442875644,1349.0,1000.0,0
082442867809,1349.0,1000.0,1
082442859767,849.0,650.0,1
082442859217,849.0,650.0,0
082442859224,749.0,550.0,0
082442859361,849.0,650.0,0
082442897899,849.0,650.0,3
082442858838,849.0,650.0,1
082442858920,849.0,650.0,3
082442858760,849.0,650.0,0
082442858913,849.0,650.0,3
082442858784,849.0,650.0,0
082442858777,849.0,650.0,1
082442942889,849.0,650.0,3
082442859163,849.0,650.0,0
082442859064,849.0,650.0,9
082442858968,849.0,650.0,4
082442859071,849.0,650.0,4
082442858944,849.0,650.0,2
082442884912,849.0,650.0,0
082442897905,749.0,550.0,0
082442936710,849.0,650.0,2
082442859255,1179.0,850.0,0
082442942919,1179.0,850.0,0
082442859439,1179.0,850.0,0
082442859804,1249.0,950.0,0
082442859781,1249.0,950.0,0
082442859620,1249.0,950.0,0
082442859569,1249.0,950.0,0
082442859880,1249.0,950.0,0
082442859873,1249.0,950.0,0
082442859859,1249.0,950.0,0
082442897882,1249.0,950.0,0
082442859477,1069.0,800.0,0
082442859538,1069.0,800.0,0
082442867816,1069.0,800.0,0
082442943435,1399.0,1040.0,0
082442943497,1399.0,1040.0,0
082442943442,1399.0,1040.0,0
082442943510,1399.0,1040.0,0
082442943466,1399.0,1040.0,2
082442943473,1399.0,1040.0,0
082442943480,1399.0,1040.0,0
082442943527,1399.0,1040.0,0
082442943503,1399.0,1040.0,2
082442946054,1749.0,1380.0,0
082442946061,1749.0,1380.0,0
082442946078,1749.0,1380.0,0
082442946085,1749.0,1380.0,0
082442946108,1749.0,1380.0,0
082442946122,1749.0,1380.0,2
082442946146,1749.0,1380.0,3
082442946153,1749.0,1380.0,0
082442928661,1199.0,920.0,5
082442928678,1199.0,920.0,4
082442941042,1199.0,920.0,2
082442928753,1199.0,920.0,17
082442942926,1199.0,920.0,4
082442928692,1199.0,920.0,0
082442928708,1199.0,920.0,4
082442928715,1199.0,920.0,3
082442928722,1199.0,920.0,2
082442933702,1699.0,1300.0,2
082442933740,1699.0,1300.0,3
082442924632,1549.0,1170.0,2
082442924595,1549.0,1170.0,2
082442941011,1549.0,1170.0,9
082442943428,1549.0,1170.0,2
082442942902,1549.0,1170.0,1
082442924601,1549.0,1170.0,0
082442924625,1549.0,1170.0,0
082442924656,1549.0,1170.0,6
082442924649,1549.0,1170.0,2
082442924700,1549.0,1170.0,7
082442924663,1549.0,1170.0,5
082442941004,1549.0,1170.0,0
082442943411,1549.0,1170.0,0
082442942896,1549.0,1170.0,2
082442924670,1549.0,1170.0,0
082442924694,1549.0,1170.0,0
082442924724,1549.0,1170.0,1
082442924717,1549.0,1170.0,3
082442027104,699.0,560.0,4
082442818221,819.0,645.0,0
082442818733,819.0,645.0,0
082442884998,909.0,680.0,0
082442868844,799.0,620.0,0
082442884950,879.0,675.0,0
082442858609,1100.0,815.0,0
082442940670,1199.0,870.0,0
082442940687,1199.0,870.0,0
082442940694,1199.0,870.0,0
082442940717,1199.0,870.0,0
082442940724,1199.0,870.0,0
082442940731,1199.0,870.0,0
082442942698,899.0,700.0,0
082442942681,899.0,700.0,31
082442154688,699.0,540.0,10
082442154732,699.0,540.0,4
082442153667,699.0,540.0,1
082442154282,699.0,540.0,4
082442864686,919.0,720.0,0
082442817293,699.0,540.0,6
082442885698,699.0,540.0,5
082442818207,699.0,540.0,0
082442819754,799.0,590.0,0
082442817286,699.0,495.0,13
082442885674,699.0,540.0,5
082442818191,699.0,540.0,4
082442885681,699.0,495.0,14
752334900654,225.0,160.0,0
858763007381,842.09,591.39,5
850020252015,842.09,591.39,0
858763007343,631.57,500.0,6
858763007350,690.52,544.44,3
682146860047,589.0,438.95,0
682146860061,589.0,438.95,0
682146860054,589.0,438.95,0
682146860016,589.0,438.95,0
682146860078,589.0,438.95,3
682146860023,589.0,438.95,0
682146860085,339.0,149.95,535
800732701097,3295.0,2850.0,0
800732700731,3195.0,2811.6,0
098289001368,999.0,849.0,0
098289001351,999.0,849.0,0
098289001290,899.0,764.0,0
098289001313,899.0,764.0,0
098289001283,899.0,764.0,0
098289001337,999.0,849.0,0
098289001306,999.0,849.0,0
682146858884,959.0,526.95,0
813393016134,639.95,444.95,98
819644027263,639.95,444.95,42
819644027270,639.95,444.95,9
813393016141,639.95,444.95,10
813393016158,639.95,444.95,51
811777020852,1364.0,1079.95,0
811777021835,1072.0,858.0,0
811777021323,1195.0,949.95,0
811777021330,1195.0,949.95,0
811777020548,1339.0,1059.0,4
811777020883,1419.0,1136.0,0
811777020890,1419.0,1136.0,2
811777020876,1390.0,1159.95,0
811777020906,1660.0,1328.0,1
811777021149,1341.0,1073.0,0
811777020654,1266.0,1013.0,0
811777021743,1006.0,853.0,0
811777021774,1078.0,862.0,0
811777020456,1125.0,900.0,0
640832007787,530.0,448.8,0
640832007794,630.0,508.2,0
640832007800,630.0,508.2,0
611613021506,359.0,259.9,2
611613021520,429.0,318.2,8
611613021599,429.0,319.1,6
611613021605,259.0,188.6,21
611613021612,259.0,188.6,3
611613021629,259.0,188.6,6
611613021636,249.0,188.6,10
611613021667,289.0,204.7,3
611613021674,289.0,204.7,21
611613021681,259.0,188.6,27
611613021698,259.0,188.6,10
611613021728,259.0,188.6,3
611613021742,249.0,183.68,5
611613021773,299.0,212.75,0
611613121770,299.0,212.75,10
611613221807,309.0,228.85,3
611613022206,199.0,141.5,13
611613122203,290.0,212.3,11
611613022213,239.0,167.99,4
611613022220,269.0,196.99,9
611613022237,319.0,221.99,17
611613022251,269.0,196.99,25
611613022268,319.0,221.99,20
611613022275,269.0,196.99,12
611613022282,279.0,221.95,12
611613022350,199.0,141.5,7
611613022381,269.0,196.99,4
611613022404,199.0,141.5,8
611613122401,290.0,212.3,9
611613022435,239.0,167.99,3
611613022442,269.0,196.99,17
611613022459,239.0,167.99,4
611613022527,269.0,196.99,5
611613022701,249.0,175.84,0
611613022800,209.0,150.99,5
611613023029,199.0,141.5,10
611613023067,199.0,141.5,8
611613023388,279.0,202.4,13
611613031680,289.0,196.99,16
611613031697,299.0,212.75,7
611613032380,319.0,221.99,21
611613041009,209.0,151.99,3
611613191308,479.0,351.9,4
611613191384,479.0,351.9,8
640832003192,900.0,636.9,0
640832007367,1150.0,898.7,0
640832007442,1180.0,949.4,0
640832007459,1180.0,949.3,3
640832008944,495.0,395.95,0
640832006735,930.0,669.9,0
640832007466,980.0,729.3,0
640832007473,980.0,729.3,0
640832003284,950.0,696.95,0
640832003291,950.0,696.5,0
810237024706,1949.99,1515.95,3
810237024614,1849.99,1444.95,14
810237024645,1869.99,1454.95,0
810237024348,1849.99,1300.0,25
811607033793,1749.99,1239.95,26
810237024317,1649.99,1175.0,15
811607033564,1749.99,1224.95,17
810237024324,1669.99,1085.0,26
811607033557,1665.0,1219.95,47
811607032727,999.99,791.95,0
811607032710,899.99,712.95,0
811607032703,919.99,728.65,5
811607032789,849.99,600.0,27
811607032772,749.99,593.95,2
811607032765,769.99,609.95,16
810237024492,1849.99,1444.95,1
810237023297,1929.99,1499.95,0
810237023204,1829.99,1424.95,7
810237023235,1849.99,1444.95,2
810237023075,1729.99,1345.95,6
811607033588,1829.99,1300.0,11
810237023044,1629.99,1268.95,3
811607033618,1729.99,1345.95,3
810237023051,1649.99,1285.95,3
811607033601,1749.99,1365.95,6
810237023174,1899.99,1479.95,0
810237023082,1799.99,1399.65,6
810237023112,1819.99,1415.95,0
810237023037,1699.99,1324.95,3
811607033632,1799.99,1399.65,3
810237023006,1599.99,1245.95,3
811607033663,1699.99,1324.95,4
810237023013,1619.99,1259.95,3
811607033656,1719.99,1339.95,1
647533011570,145.99,65.29,3
647533011587,145.99,65.29,0
647533046145,183.99,83.99,5
647533046138,183.99,83.99,1
647533011617,183.99,86.72,0
810116035434,119.0,78.0,0
647533046169,183.99,83.99,3
647533046152,183.99,83.99,4
647533046183,183.99,83.99,2
647533046176,183.99,83.99,3
647533011600,183.99,83.99,1
